UWI,lifetime_start,lifetime_end,FAILSTART,FAILURETYPE,H2S_CONCENTRATION,StrokeLength,gas_anchor_length,MAX_INCLINATION,wellbore_category,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,AVG_WATERSG,rod_sinker_type,rod_has_guides,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,ENDURALLOY_LENGTH,NIPPLE_SET_DEPTH,pump_bore
135-75-8713,00:00.0,30:00.0,00:00.0,Tubing,0,144.1999969,19.26,1.87,Vertical,,192.917245,113.349788,-79.567457,90.921002,18.883256,109.804258,,SLICK_SINKER_BARS,FALSE,145.89,101.12,145.89,0,10113.3,1.75
322-01-9539,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,0,1.88,LowTangent,,53.326389,58.942708,5.616319,77.69687,13.068472,90.78807,,SLICK_SINKER_BARS,FALSE,178.09,178.09,178.09,0,10354.1,1.5
738-52-9229,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,40.6,2.28,Vertical,,0,0,0,22.863136,4.203185,26.930732,,SLICK_SINKER_BARS,FALSE,,,,0,8398.4,1.75
284-95-8383,00:00.0,15:00.0,00:00.0,Tubing,0,144,17.19,3.85,Vertical,46.689506,61.211149,92.709927,30.982871,74.386861,22.296837,96.683698,1.04,SLICK_SINKER_BARS,FALSE,135.14,135.14,135.14,0,9230.8,1.5
242-53-1621,30:00.0,00:00.0,00:00.0,Rods,0,169.4299927,17.13,8.43,LowTangent,70.901893,70.776564,93.680403,22.998987,100.881013,24.087801,124.968815,1.19,SINKER_BARS_W_GUIDED_SUBS,TRUE,241.46,241.46,134.07,128.56,9958.5,1.75
254-30-5629,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.72,0.55,Vertical,,48.620277,75.041143,26.883857,78.820305,52.83971,131.660015,,SLICK_SINKER_BARS,FALSE,25.8,14.06,25.8,0,10164.5,1.5
442-51-5188,00:00.0,37:11.3,,,0,144.0500031,19.28,2.04,Vertical,59.797354,59.640897,73.502422,13.861525,21.606488,34.086446,55.692934,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,,,,0,10418.4,1.25
483-59-5915,00:00.0,37:11.3,,,0,168.2200012,20.71,35.88,OffLease,45.266049,58.898889,46.510375,-13.900864,44.39642,46.101975,90.498395,1.04,SUCKER_RODS_W_GUIDES,TRUE,,,,259.24,11969.3,1.25
141-39-9765,00:00.0,30:00.0,33:00.0,Tubing,0,144,19.24,5.79,LowTangent,65.342617,71.684706,99.970413,25.405837,97.693878,57.64898,155.342857,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9710.8,1.5
519-15-0669,00:00.0,24:00.0,,,0,144.0399933,17.16,,Vertical,66.129106,80.938316,138.554761,57.91626,60.684579,28.96883,89.653409,1.04,SLICK_SINKER_BARS,FALSE,266.45,266.45,266.45,128.83,9779.8,1.75
413-40-3057,00:00.0,30:00.0,29:00.0,Tubing,0,169.4299927,19.43,2.1,Vertical,61.212814,71.97841,70.240199,8.361452,109.86262,42.658147,152.520767,1.04,SLICK_SINKER_BARS,FALSE,151.92,130.4,151.92,0,10006.2,1.75
702-18-9786,00:00.0,37:11.3,,,0,144.0399933,20.71,5.05,LowTangent,,,,,69.762697,29.062911,98.825609,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9867.4,Other
382-88-3493,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,112,20.93,3.7,Vertical,,40.020763,35.786849,1.078816,12.086401,3.359354,15.44506,1.2,SLICK_SINKER_BARS,FALSE,,,,0,8375.6,1.25
016-56-3331,00:00.0,30:00.0,50:00.0,Tubing,0,144,20.71,4.9,LowTangent,38.982897,47.674306,48.369931,1.208276,36.193103,14.848276,51.041379,1.04,SLICK_SINKER_BARS,TRUE,176.7,176.7,176.7,251.64,10029.2,1.75
168-95-7575,00:00.0,00:00.0,00:00.0,Tubing,0,144,4.13,2.47,Vertical,,105.496861,186.747571,84.744948,94.311513,17.618224,111.965767,,SLICK_SINKER_BARS,FALSE,84.83,75.27,84.83,0,10235.9,1.5
240-36-2352,00:00.0,00:00.0,,,0,144,0,5.98,LowTangent,56.610065,65.449331,70.827665,16.088979,40.245297,21.874758,62.120055,1.04,SLICK_SINKER_BARS,FALSE,182.04,182.04,182.04,0,9676.2,1.5
444-33-0650,09:00.0,00:00.0,,,0,145.5,20.01,1.37,Vertical,61.37534,65.741346,69.12534,-1.148037,38.158879,12.915888,51.074766,1.04,SUCKER_RODS_W_GUIDES,FALSE,63.12,63.12,63.12,129.2,9640.6,1.5
492-10-6975,00:00.0,30:00.0,00:00.0,Rods,0,144,17.15,3.97,Vertical,65.894163,69.18403,83.585677,14.946996,34.621159,29.362918,63.984077,1.19,SINKER_BARS_W_GUIDED_SUBS,FALSE,,,,0,10419.6,1.5
767-04-9488,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144,17.12,1.94,Vertical,51.468828,69.798942,103.56762,33.030336,97.873206,27.208134,125.08134,1.04,SLICK_SINKER_BARS,FALSE,,,,126.57,9581.7,1.75
838-54-1307,00:00.0,00:00.0,00:00.0,Tubing,0,169.4299927,17.17,2.24,Vertical,67.7625,81.806781,87.672466,4.047815,94.171053,79.480263,173.651316,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,227.52,227.52,128.48,0,9613,1.5
090-18-8330,45:00.0,37:11.3,,,0,144,19.25,5.71,LowTangent,66.231037,70.527801,78.995475,8.144047,62.527424,21.963144,84.490568,1.04,SUCKER_RODS_W_GUIDES,FALSE,904.94,904.94,904.94,252.84,9478.1,1.75
774-14-8314,00:00.0,37:11.3,,,0,168.0399933,17.17,6.95,LowTangent,63.930248,127.429551,53.739752,-73.576321,80.284151,102.160741,182.444892,1.04,SLICK_SINKER_BARS,TRUE,241.33,241.33,241.33,128.17,9942.5,1.75
608-94-0832,00:00.0,00:00.0,33:00.0,Tubing,0,169.3999939,,,HighTangent,56.422005,104.295294,138.541483,35.546786,130.049107,78.544643,208.59375,1.04,SLICK_SINKER_BARS,TRUE,265.93,265.93,265.93,0,,1.5
453-45-1885,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.75,1.14,Vertical,,75.564428,150.938294,75.373866,125.682396,12.219601,137.901996,1.2,SLICK_SINKER_BARS,FALSE,72.87,50.29,72.87,0,9753.4,1.5
878-64-9617,00:00.0,30:00.0,,,0,144,17.32,6.02,LowTangent,45.52104,113.272679,104.013234,9.000049,119.939815,20.699074,140.638889,1.04,SUCKER_RODS_W_GUIDES,FALSE,234.46,234.46,234.46,0,10001.2,1.75
352-78-9074,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.24,1.62,Vertical,12.775885,21.304883,20.103111,195.740149,3.561281,0.476323,4.037604,1.2,SLICK_SINKER_BARS,FALSE,367.84,367.84,367.84,0,9144.7,1.5
663-12-3455,00:00.0,00:00.0,38:00.0,Tubing,0,144,19.25,3.88,Vertical,,146.224387,175.621534,29.397147,188.696319,41.589816,230.286135,,SLICK_SINKER_BARS,FALSE,,,,0,10331.1,1.75
148-74-2888,00:00.0,00:00.0,27:00.0,Tubing,0,169.4299927,17.14,13.11,HighTangent,64.728555,122.403103,99.459322,-21.76702,156.574813,108.879052,265.453865,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9847.5,1.75
325-16-9509,00:00.0,45:00.0,08:00.0,Sucker Rod Pump,0,144.3999939,17.1,1.76,Vertical,,75.589744,92.762821,17.173077,140.435897,28.089744,168.525641,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,60.2,60.2,60.2,0,9831.4,1.5
773-51-9505,30:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,168.2599945,0,6.09,LowTangent,117.174962,218.287364,147.449804,-140.028788,319.348485,224.280303,543.628788,,UNKNOWN,FALSE,246.33,236.82,246.33,0,9783.9,2
606-53-9109,00:00.0,00:00.0,47:00.0,Tubing,0,144,20.72,6.45,LowTangent,,86.401961,154.112745,67.710784,114.313725,54.039216,168.352941,1.04,SLICK_SINKER_BARS,TRUE,233.7,233.7,233.7,0,9855.6,1.75
190-68-4039,00:00.0,00:00.0,00:00.0,Rods,0,168,0,1.7,Vertical,,63.651144,70.464968,6.813824,30.505182,6.044175,36.554131,1.2,SINKER_BARS_W_GUIDED_SUBS,FALSE,67,47.07,67,0,10236,1.25
867-83-2851,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,40.8,7.03,LowTangent,,0,30.317003,0,28.264215,18.371065,46.538978,,SLICK_SINKER_BARS,FALSE,,,,0,8655.3,1.5
308-04-8053,00:00.0,37:11.3,,,0,144,0,2.41,Vertical,58.43375,72.69481,109.908365,37.06608,19.925814,22.33233,42.258144,1.04,SLICK_SINKER_BARS,FALSE,135.73,125.2,135.73,0,9934.4,1.75
898-24-1651,00:00.0,30:00.0,31:00.0,Tubing,0,169.3999939,17.1,8.15,LowTangent,67.095415,92.783465,127.664649,35.604803,70.934498,96.475983,167.41048,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,298.9,298.9,162.61,0,9721.4,1.75
248-86-4549,00:00.0,37:11.3,,,0,139,19.31,1.77,Vertical,59.845968,48.323097,68.848715,20.525618,23.09419,15.516833,38.611023,1.2,SLICK_SINKER_BARS,FALSE,42.53,30.62,42.53,0,9936.2,1.5
859-66-6410,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.73,3.5,Vertical,,101.736667,158.057891,56.321224,91.531655,39.697755,131.775931,,SLICK_SINKER_BARS,FALSE,90.74,69.83,90.74,0,10626,1.5
361-48-8883,45:00.0,00:00.0,00:00.0,Rods,0,144,17.34,6.11,LowTangent,45.993017,80.610726,215.062661,134.357131,68.14532,21.470111,89.615432,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9493,2
612-47-4469,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.95,2.4,Vertical,,0,0,0,43.212796,7.253728,50.466524,,SLICK_SINKER_BARS,FALSE,74.07,74.07,74.07,0,9119.7,1.5
111-50-2478,00:00.0,37:11.3,,,0,169.4299927,17.14,6.51,LowTangent,68.969198,69.467842,85.054385,15.586542,114.484232,37.045615,151.529848,1.04,SUCKER_RODS_W_GUIDES,TRUE,,,,0,10129.5,1.75
176-67-5357,00:00.0,33:00.0,00:00.0,Tubing,0,144.1999969,20.13,1.54,Vertical,,88.24906,134.130093,45.881033,64.163398,62.784721,126.949554,1.04,SLICK_SINKER_BARS,TRUE,,,,0,10649.5,1.5
103-59-1674,00:00.0,37:11.3,,,0,149,20.73,4,LowTangent,35.980432,26.757383,35.900494,9.395,19.224753,5.210864,24.435617,1.2,SLICK_SINKER_BARS,FALSE,,,,0,8399.4,1.25
783-56-4547,00:00.0,37:11.3,,,0,144.0499463,0,1.5,Vertical,42.109857,89.045766,89.973517,0.927751,13.444248,3.351451,16.795699,1.2,SUCKER_RODS_W_GUIDES,FALSE,95.07,95.07,95.07,128.81,9640,1.5
508-52-5837,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.06,3.07,Vertical,,0,0,0,76.84984,3.540802,80.390641,,SLICK_SINKER_BARS,FALSE,,,,0,8851.3,1.25
557-70-1097,30:00.0,37:11.3,,,0,144,17.1,1.8,Vertical,50.504262,147.93641,185.804038,37.867628,41.613989,11.521685,53.135674,1.04,SLICK_SINKER_BARS,FALSE,40.52,23.04,40.52,0,9894.2,1.5
754-91-5422,00:00.0,45:00.0,00:00.0,Rods,0,169.3999939,0,4.27,LowTangent,65.97175,107.322419,102.368495,-5.464347,76.467321,66.494875,142.962196,1.04,SLICK_SINKER_BARS,TRUE,326.39,150.48,150.48,0,10193.4,1.5
755-57-3548,56:00.0,48:00.0,00:00.0,Tubing,0,144,19.21,10.1,HighTangent,,67.680692,128.969969,61.289277,132.474843,24.786572,157.261415,,SINKER_BARS_W_GUIDED_SUBS,TRUE,341.11,341.11,341.11,0,10305.4,1.75
253-32-2615,51:00.0,30:00.0,00:00.0,Tubing,0,137.8064516,19.28,2.2,Vertical,51.565754,79.658874,144.053217,64.394343,140.7597,28.699625,169.459324,1.04,SLICK_SINKER_BARS,FALSE,266.66,266.66,266.66,0,9486.5,1.75
011-89-6677,00:00.0,00:00.0,00:00.0,Rods,0,144,17.15,14.17,HighTangent,59.776619,88.754471,80.508894,-6.43,81.196172,25.181818,106.37799,1.04,SLICK_SINKER_BARS,TRUE,,,,0,10194.2,1.75
267-24-6123,30:00.0,00:00.0,03:00.0,Tubing,0,169.3999939,17.22,1.33,Vertical,69.102642,107.871632,130.486492,24.695544,140.354639,98.827887,239.182526,1.04,SUCKER_RODS_W_GUIDES,FALSE,,,,0,10195.7,1.75
813-55-7912,00:00.0,00:00.0,,,0,144,20.88,1.2,Vertical,,226.818182,67.5,-159.318182,164.476606,20.784273,185.423028,,SLICK_SINKER_BARS,FALSE,164.02,164.02,164.02,0,10387.1,1.75
798-43-7667,00:00.0,00:00.0,00:00.0,Tubing,0,169.3999939,20.73,6.89,LowTangent,58.866805,96.259522,85.655208,-10.291012,74.211953,49.234083,123.446036,1.04,SLICK_SINKER_BARS,TRUE,432.35,432.35,116.55,127.59,10031.9,1.75
093-84-5422,00:00.0,37:11.3,,,153.5,166.6444019,20.71,34.67,OffLease,27.041979,57.959915,207.855671,133.74074,17.055208,29.490281,46.54549,1.04,UNKNOWN,FALSE,344.09,283.64,344.09,255.81,12038.5,1.25
862-59-0606,00:00.0,00:00.0,16:00.0,Tubing,0,144,20.46,2.47,Vertical,,72.03038,102.297865,29.704629,89.793748,39.561364,129.355112,1.04,SLICK_SINKER_BARS,FALSE,109.22,109.22,109.22,0,10469,1.5
603-13-4009,00:00.0,00:00.0,00:00.0,Tubing,0,169.4299927,17.11,7.3,LowTangent,101.341369,148.411982,142.113463,-3.004777,95.756777,192.58977,288.346547,1.04,SLICK_SINKER_BARS,FALSE,244.83,244.83,244.83,316.8,9771.7,2
827-97-0623,00:00.0,00:00.0,00:00.0,Tubing,0,144,19.23,2,Vertical,64.365076,69.672799,129.899361,59.072961,101.697674,34.745736,136.443411,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,148.5,148.5,148.5,0,10017.4,1.75
338-31-8948,45:00.0,00:00.0,23:00.0,Tubing,0,142.9334608,17.13,2.02,Vertical,60.076722,79.565912,77.766519,-3.795495,106.734884,30.544186,137.27907,1.04,SLICK_SINKER_BARS,TRUE,148.07,50.84,0,0,9959,1.75
424-25-8441,00:00.0,00:00.0,00:00.0,Rods,0,144,19.22,4.68,LowTangent,55.956036,76.062,68.304987,-4.558217,23.283866,38.174046,61.457912,1.174171,SLICK_SINKER_BARS,TRUE,296.91,247.45,296.91,127.62,9640.4,1.75
537-28-3860,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.28,1.92,Vertical,,85.891026,212.74359,126.852564,121.724615,23.231474,144.95609,1.04,SLICK_SINKER_BARS,FALSE,153.47,153.47,153.47,0,9866.3,Other
200-60-5443,00:00.0,37:11.3,,,0,168,17.13,10.68,HighTangent,63.090714,109.203953,166.960476,53.823953,96.744186,93.390698,190.134884,,SLICK_SINKER_BARS,TRUE,99.57,29.44,99.57,318.61,10140,1.75
459-69-9877,00:00.0,00:00.0,00:00.0,Rods,0,169.3999939,20.73,6.76,LowTangent,64.292243,73.343645,69.992264,-3.969623,70.345234,64.758505,135.103738,,SINKER_BARS_W_GUIDED_SUBS,TRUE,184.8,184.8,184.8,317.36,10115.1,1.75
859-66-6410,00:00.0,00:00.0,50:00.0,Tubing,0,144,19.26,3.5,Vertical,,58.526119,161.011194,102.485075,99.83209,49.686567,149.518657,1.04,SLICK_SINKER_BARS,TRUE,,,,0,10602.2,1.5
261-99-5737,00:00.0,37:11.3,,,0,144,17.04,6.31,LowTangent,28.880323,39.600484,60.522667,-4.829516,138.340645,29.42129,167.761935,1.04,SLICK_SINKER_BARS,TRUE,198.84,198.84,173.02,0,9654.1,1.75
542-76-0741,30:00.0,37:11.3,,,0,144,19.23,1.6,Vertical,31.508925,21.582047,32.177925,10.133023,22.662837,4.305767,26.968605,1.2,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,8889,1.25
684-70-8661,00:00.0,00:00.0,,,0,144,20.73,1.2,Vertical,,29.496931,27.08099,-2.415941,16.274257,2.091881,18.366139,,SLICK_SINKER_BARS,FALSE,54.13,54.13,54.13,0,10012.2,1.25
868-38-9042,00:00.0,00:00.0,45:00.0,Sucker Rod Pump,0,144,19.3,1.22,Vertical,,65.783237,56.239602,-9.543635,102.406454,39.525815,141.960464,,SLICK_SINKER_BARS,FALSE,46.35,46.35,46.35,0,9984.1,1.5
813-55-7912,00:00.0,00:00.0,,,0,144,17.14,1.2,Vertical,,50.018663,54.076205,4.057543,47.725714,12.415714,60.141429,1.2,SLICK_SINKER_BARS,FALSE,119.07,119.07,119.07,0,10268.8,1.5
495-86-7870,00:00.0,00:00.0,00:00.0,Tubing,0,100,0,5.75,LowTangent,,49.137931,105.163793,56.025862,70.62069,19.913793,90.534483,1.04,SLICK_SINKER_BARS,FALSE,225.83,225.83,225.83,0,9674.3,1.75
338-31-8948,28:00.0,37:11.3,,,0,144.0399933,2.95,2.02,Vertical,59.542704,101.049508,41.311997,-59.98285,68.101477,23.322085,91.423562,1.04,SLICK_SINKER_BARS,TRUE,149.41,50.78,0,0,9964.8,1.75
747-27-0195,00:00.0,00:00.0,00:00.0,Tubing,0,144.0396721,17.13,1.72,Vertical,69.821279,124.511362,148.319252,39.443798,169.197674,42.127907,211.325581,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,138.98,123.25,138.98,0,9672.6,1.75
284-95-8383,00:00.0,00:00.0,58:00.0,Tubing,0,144,0,3.85,Vertical,65.31224,83.791435,153.196695,72.244083,140.4625,44.754167,185.216667,1.04,SLICK_SINKER_BARS,FALSE,140.13,140.13,140.13,0,9629.7,1.5
683-10-8499,00:00.0,37:11.3,,,0,144.069855,0,1.32,Vertical,48.969372,72.538739,79.33525,7.057389,23.782981,4.994741,28.777723,1.2,SLICK_SINKER_BARS,FALSE,92.62,92.62,92.62,127.72,9630.3,1.5
350-20-5964,00:00.0,15:00.0,00:00.0,Tubing,0,162.9566709,20.04,7.9,LowTangent,74.911437,117.010623,248.732205,148.570469,334.230749,132.090956,466.321705,1.04,SUCKER_RODS_W_GUIDES,FALSE,140.05,81.93,140.05,0,9515.4,2
135-43-8288,00:00.0,00:00.0,,,0,144,0,1.78,Vertical,,114.517241,172.574713,58.057471,83.022989,36.149425,119.172414,,SLICK_SINKER_BARS,FALSE,,,,0,10450.4,1.75
521-32-8090,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,169.4299927,17.11,17.61,HighTangent,21.698204,9.268687,113.973081,102.94725,0,0,0,,SLICK_SINKER_BARS,TRUE,,,,127.83,9504,1.75
277-67-0857,00:00.0,00:00.0,,,0,144,17.11,7.59,LowTangent,,122.764286,262.892857,140.128571,304.692857,24.814286,329.507143,1.04,SLICK_SINKER_BARS,FALSE,246.56,246.56,246.56,0,9801.2,1.75
295-07-6407,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144.0399933,20.74,1.39,Vertical,34.10773,96.356994,67.683926,-28.673067,16.361446,6.927711,23.289157,1.04,SLICK_SINKER_BARS,TRUE,,,,0,10186.1,1.25
428-61-2922,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,0,1.46,Vertical,,0,0,0,50.805165,7.790104,56.247667,,SLICK_SINKER_BARS,FALSE,,,,0,8773.9,1.75
121-78-4988,15:00.0,00:00.0,00:00.0,Tubing,0,144.0395852,19.25,2.1,Vertical,48.692951,78.128279,74.597869,-6.338175,54.065476,48.025238,102.090714,,SLICK_SINKER_BARS,FALSE,,,,0,9786.6,1.75
701-80-5897,00:00.0,37:11.3,,,0,144,17.12,4.92,LowTangent,47.973041,74.390909,59.945971,-14.988211,66.424591,37.001023,103.425614,1.19,SLICK_SINKER_BARS,TRUE,154.79,154.79,27.28,0,9797.4,1.75
148-74-2888,00:00.0,37:11.3,,,0,169.4299927,17.19,13.11,HighTangent,71.802329,108.856635,73.723221,-34.723222,100.28118,61.840191,162.121372,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10003.4,1.75
590-14-9854,00:00.0,37:11.3,,,0,169.1612695,17.09,4.1,LowTangent,66.761824,75.508268,117.518396,45.446766,116.33425,31.094026,147.428276,1.04,SUCKER_RODS_W_GUIDES,FALSE,,,,0,9869.8,1.75
342-67-0989,00:00.0,00:00.0,,,0,144,20.75,1.72,Vertical,,65.203842,64.567175,-0.636667,54.640508,10.988588,65.629096,,SLICK_SINKER_BARS,TRUE,97.43,97.43,97.43,0,9889.8,1.5
525-52-8219,00:00.0,00:00.0,08:00.0,Tubing,0,144.1999969,19.58,1.5,Vertical,,111.331246,342.052553,230.721306,102.723198,81.365946,183.844449,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10501.7,1.5
189-33-7716,00:00.0,00:00.0,42:00.0,Sucker Rod Pump,0,144.1999969,19.26,1.8,Vertical,,111.591912,140.194853,28.602941,116.511029,53.261029,169.772059,1.04,SLICK_SINKER_BARS,FALSE,76.59,51.69,76.59,0,10531.9,1.5
889-63-9827,00:00.0,00:00.0,08:00.0,Sucker Rod Pump,0,168,17.15,0,Vertical,13.803771,12.391094,8.149976,-4.174852,1.646441,6.079347,7.725788,1.04,SUCKER_RODS_W_GUIDES,FALSE,160.97,154.63,160.97,0,9580.3,2
245-37-1671,00:00.0,37:11.3,,,0,168.0200043,17.14,8.74,LowTangent,27.396981,241.778654,107.825769,-131.393208,47.391887,48.596792,95.988679,1.19,SLICK_SINKER_BARS,TRUE,,,,0,9315.6,2
064-54-5640,00:00.0,45:00.0,00:00.0,Tubing,0,144,20.74,2.03,Vertical,,105.605667,143.5092,37.903533,110.857833,74.035067,184.8929,,SLICK_SINKER_BARS,FALSE,64.55,64.55,64.55,0,10005.2,1.5
043-77-0330,00:00.0,00:00.0,,,0,144.0399933,17.15,5.01,LowTangent,65.61321,73.73175,83.69175,9.96,118.160494,68.54321,186.703704,1.04,SLICK_SINKER_BARS,TRUE,,,,0,9914.5,2
267-13-4580,00:00.0,00:00.0,,,0,168,20.74,3.1,Vertical,,75.517861,106.66646,31.148599,41.343872,11.661711,53.005583,1.2,SINKER_BARS_W_GUIDED_SUBS,FALSE,158.96,158.96,158.96,0,10097.4,1.25
744-65-7402,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,149,20.91,2,Vertical,,35.246689,44.407392,3.480132,38.005683,3.760587,41.772272,,SLICK_SINKER_BARS,FALSE,127.98,127.98,127.98,0,9220.8,1.5
268-40-1175,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.92,1.94,Vertical,,0,88.288288,0,24.186486,6.526577,30.713063,,SLICK_SINKER_BARS,FALSE,,,,0,9208.4,1.25
772-12-3091,00:00.0,00:00.0,00:00.0,Tubing,0,144,17.18,2.4,Vertical,,66.126722,166.650138,100.523416,92.118457,24.00551,116.123967,1.04,SLICK_SINKER_BARS,FALSE,73.78,73.78,73.78,0,9931.6,1.25
322-78-1517,00:00.0,37:11.3,,,0,144.0399933,17.13,3.55,Vertical,44.64,80.347692,42.252308,-54.341333,88.114,84.981333,173.095333,,SLICK_SINKER_BARS,FALSE,,,,0,10286.9,1.75
379-83-6268,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,17.23,1.3,Vertical,55.273926,59.7696,116.014298,56.127288,55.438687,23.737478,79.176166,1.04,SLICK_SINKER_BARS,FALSE,59.05,59.05,59.05,0,10042.2,1.75
626-44-8993,00:00.0,00:00.0,,,0,144,0,0.94,Vertical,72.069027,84.511757,142.664599,58.152842,84.381779,39.672451,124.05423,1.04,SUCKER_RODS_W_GUIDES,FALSE,,,,0,10060.6,1.75
631-20-5963,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,40.5,2.63,Vertical,,,,,,,,,SLICK_SINKER_BARS,FALSE,,,,0,8791,1.75
253-17-4559,00:00.0,37:11.3,,,0,169.8000031,19.29,9.71,LowTangent,63.532738,79.010119,155.27131,76.26119,122.649412,77.950824,200.600235,1.19,SINKER_BARS_W_GUIDED_SUBS,TRUE,500.94,500.94,500.94,261.45,8286.6,1.5
444-72-5144,00:00.0,00:00.0,00:00.0,Tubing,0,144,19.3,2.65,Vertical,,53.393987,84.83849,49.041739,34.311608,13.882063,48.230889,,SLICK_SINKER_BARS,FALSE,216.99,216.99,216.99,0,10378.5,1.5
084-60-2952,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,0,2.5,HighTangent,,,,,,,,,SLICK_SINKER_BARS,FALSE,,,,0,9776.4,1.75
714-08-4172,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144,0,17.24,HighTangent,69.351094,74.274753,116.293826,43.155583,134.134715,31.167098,165.301813,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,326.39,326.39,245.58,0,9325.6,1.75
853-24-9157,00:00.0,50:00.0,02:00.0,Tubing,0,144,20.68,3.03,Vertical,,98.157384,124.742003,26.584619,105.130851,75.953642,181.551235,,SINKER_BARS_W_GUIDED_SUBS,FALSE,261.49,35.81,261.49,0,10540.5,1.5
304-63-8430,00:00.0,30:00.0,00:00.0,Tubing,0,148.7072243,20.72,23.33,HighTangent,,103.522248,171.564403,68.042155,118.471429,41.246429,159.717857,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,274.85,274.85,58.73,0,10874.2,1.5
413-40-3057,49:00.0,37:11.3,,,0,169.4299927,19.88,2.1,Vertical,65.827381,71.046875,123.416448,51.999643,63.663155,23.13,86.793155,1.04,SLICK_SINKER_BARS,FALSE,150.5,130.29,150.5,326.95,10004.7,1.75
628-07-9398,00:00.0,00:00.0,16:00.0,Tubing,0,144,0,11.06,HighTangent,41.200909,102.10736,279.419402,177.207892,180.921642,108.376866,289.298507,1.04,SLICK_SINKER_BARS,FALSE,497.05,241.61,497.05,0,10392,1.5
352-78-9074,00:00.0,37:11.3,,,0,144,19.35,1.62,Vertical,22.16773,22.099894,22.737589,0.637695,29.841667,4.28266,34.124326,1.2,SLICK_SINKER_BARS,FALSE,344.78,344.78,344.78,0,9070.2,1.25
838-54-1307,00:00.0,00:00.0,11:00.0,Tubing,0,169.4204389,17.05,2.24,Vertical,52.26293,96.363567,120.150318,23.786752,82.789809,56.88535,139.675159,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,246.62,246.62,140.8,0,9433,1.75
179-75-0288,30:00.0,00:00.0,,,0,144,17.1,5.36,LowTangent,86.554444,456.0316,521.101043,67.231534,245.030675,138.469325,383.5,,SLICK_SINKER_BARS,FALSE,,,,0,10513.5,1.75
191-42-6340,00:00.0,37:11.3,,,0,144,19.3,1.42,Vertical,62.6598,66.298107,91.74327,25.445163,49.916324,14.405981,64.322305,1.04,SLICK_SINKER_BARS,FALSE,,,,129.05,9807.4,1.5
299-81-3616,00:00.0,37:11.3,,,0,169.3999939,0,10.29,HighTangent,45.722963,112.512109,112.003231,-1.154615,71.035184,116.773043,187.808227,1.04,SLICK_SINKER_BARS,TRUE,246.84,246.84,126.28,0,10086,1.75
674-67-8405,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.74,,Vertical,,10.227273,26.704545,16.477273,14.046552,0.653977,14.706667,,SLICK_SINKER_BARS,FALSE,84.12,84.12,84.12,0,9982.3,1.25
